age,age_group,job,marital,education,balance,housing,loan,contact,month,month_number,duration,campaign,campaign_contact_group,pdays,previous,poutcome,previously_contacted,conversion,y
49,46-55,management,married,tertiary,3237,yes,no,unknown,may,5,232,3,3 Contacts,-1,0,unknown,No,0,no
42,36-45,management,married,unknown,275,no,no,unknown,may,5,408,2,2 Contacts,-1,0,unknown,No,0,no
22,18-25,blue-collar,single,secondary,0,yes,no,unknown,may,5,179,2,2 Contacts,-1,0,unknown,No,0,no
40,36-45,management,married,tertiary,207,yes,no,unknown,may,5,39,1,1 Contact,-1,0,unknown,No,0,no
39,36-45,blue-collar,married,secondary,483,yes,no,unknown,may,5,282,1,1 Contact,-1,0,unknown,No,0,no
51,46-55,services,married,secondary,2248,yes,no,unknown,may,5,714,2,2 Contacts,-1,0,unknown,No,0,no
49,46-55,admin.,married,secondary,428,yes,no,unknown,may,5,50,1,1 Contact,-1,0,unknown,No,0,no
53,46-55,blue-collar,married,secondary,0,yes,yes,unknown,may,5,181,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,services,single,secondary,0,yes,no,unknown,may,5,142,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,technician,divorced,secondary,140,yes,no,unknown,may,5,227,1,1 Contact,-1,0,unknown,No,0,no
50,46-55,management,single,tertiary,297,yes,no,unknown,may,5,119,1,1 Contact,-1,0,unknown,No,0,no
39,36-45,blue-collar,married,primary,279,yes,no,unknown,may,5,361,1,1 Contact,-1,0,unknown,No,0,no
59,56-65,entrepreneur,divorced,secondary,901,yes,no,unknown,may,5,73,3,3 Contacts,-1,0,unknown,No,0,no
30,26-35,technician,single,secondary,2573,yes,no,unknown,may,5,67,2,2 Contacts,-1,0,unknown,No,0,no
36,36-45,services,married,secondary,143,yes,yes,unknown,may,5,350,1,1 Contact,-1,0,unknown,No,0,no
40,36-45,blue-collar,married,secondary,475,yes,no,unknown,may,5,332,2,2 Contacts,-1,0,unknown,No,0,no
53,46-55,blue-collar,married,secondary,70,yes,no,unknown,may,5,611,2,2 Contacts,-1,0,unknown,No,0,no
34,26-35,management,single,tertiary,318,yes,no,unknown,may,5,113,2,2 Contacts,-1,0,unknown,No,0,no
37,36-45,technician,married,secondary,275,yes,no,unknown,may,5,132,1,1 Contact,-1,0,unknown,No,0,no
42,36-45,management,divorced,tertiary,742,yes,no,unknown,may,5,58,3,3 Contacts,-1,0,unknown,No,0,no
41,36-45,entrepreneur,married,primary,236,yes,no,unknown,may,5,151,1,1 Contact,-1,0,unknown,No,0,no
30,26-35,student,single,tertiary,25,yes,no,unknown,may,5,89,2,2 Contacts,-1,0,unknown,No,0,no
37,36-45,management,single,tertiary,600,yes,no,unknown,may,5,152,1,1 Contact,-1,0,unknown,No,0,no
39,36-45,admin.,divorced,secondary,-349,yes,no,unknown,may,5,611,2,2 Contacts,-1,0,unknown,No,0,no
41,36-45,blue-collar,married,primary,183,yes,yes,unknown,may,5,110,2,2 Contacts,-1,0,unknown,No,0,no
40,36-45,blue-collar,married,primary,0,yes,no,unknown,may,5,463,1,1 Contact,-1,0,unknown,No,0,no
42,36-45,management,single,tertiary,0,yes,yes,unknown,may,5,562,2,2 Contacts,-1,0,unknown,No,1,yes
40,36-45,blue-collar,divorced,primary,0,yes,no,unknown,may,5,962,1,1 Contact,-1,0,unknown,No,0,no
57,56-65,technician,married,secondary,1078,yes,no,unknown,may,5,10,4,4-5 Contacts,-1,0,unknown,No,0,no
56,56-65,entrepreneur,divorced,secondary,155,no,no,unknown,may,5,118,3,3 Contacts,-1,0,unknown,No,0,no
37,36-45,admin.,married,secondary,190,yes,no,unknown,may,5,92,2,2 Contacts,-1,0,unknown,No,0,no
59,56-65,retired,married,secondary,319,yes,no,unknown,may,5,143,3,3 Contacts,-1,0,unknown,No,0,no
39,36-45,services,divorced,secondary,-185,yes,no,unknown,may,5,189,3,3 Contacts,-1,0,unknown,No,0,no
49,46-55,services,married,secondary,47,no,no,unknown,may,5,234,2,2 Contacts,-1,0,unknown,No,0,no
38,36-45,services,single,secondary,570,yes,no,unknown,may,5,75,2,2 Contacts,-1,0,unknown,No,0,no
36,36-45,self-employed,married,tertiary,19,no,no,unknown,may,5,189,2,2 Contacts,-1,0,unknown,No,0,no
50,46-55,blue-collar,married,primary,61,yes,no,unknown,may,5,621,3,3 Contacts,-1,0,unknown,No,0,no
41,36-45,admin.,married,secondary,-62,yes,yes,unknown,may,5,55,2,2 Contacts,-1,0,unknown,No,0,no
54,46-55,technician,married,tertiary,258,no,no,unknown,may,5,310,4,4-5 Contacts,-1,0,unknown,No,0,no
58,56-65,blue-collar,married,primary,76,yes,no,unknown,may,5,156,2,2 Contacts,-1,0,unknown,No,0,no
30,26-35,blue-collar,single,secondary,0,yes,no,unknown,may,5,5,2,2 Contacts,-1,0,unknown,No,0,no
33,26-35,admin.,single,secondary,352,yes,no,unknown,may,5,225,2,2 Contacts,-1,0,unknown,No,0,no
47,46-55,admin.,married,secondary,368,yes,no,unknown,may,5,125,2,2 Contacts,-1,0,unknown,No,0,no
50,46-55,technician,single,tertiary,339,yes,no,unknown,may,5,2,3,3 Contacts,-1,0,unknown,No,0,no
32,26-35,blue-collar,married,secondary,1331,yes,no,unknown,may,5,286,2,2 Contacts,-1,0,unknown,No,0,no
40,36-45,self-employed,married,secondary,672,yes,no,unknown,may,5,164,2,2 Contacts,-1,0,unknown,No,0,no
37,36-45,management,married,tertiary,58,yes,no,unknown,may,5,98,2,2 Contacts,-1,0,unknown,No,0,no
54,46-55,technician,single,unknown,447,yes,no,unknown,may,5,742,2,2 Contacts,-1,0,unknown,No,0,no
24,18-25,student,single,secondary,423,yes,no,unknown,may,5,226,3,3 Contacts,-1,0,unknown,No,0,no
54,46-55,management,married,tertiary,0,no,no,unknown,may,5,120,2,2 Contacts,-1,0,unknown,No,0,no
34,26-35,technician,married,secondary,19,yes,no,unknown,may,5,362,4,4-5 Contacts,-1,0,unknown,No,0,no
56,56-65,technician,divorced,primary,13,yes,no,unknown,may,5,357,2,2 Contacts,-1,0,unknown,No,0,no
31,26-35,blue-collar,single,secondary,3,yes,no,unknown,may,5,200,2,2 Contacts,-1,0,unknown,No,0,no
24,18-25,student,single,secondary,82,yes,no,unknown,may,5,204,2,2 Contacts,-1,0,unknown,No,0,no
42,36-45,blue-collar,divorced,primary,28,yes,no,unknown,may,5,126,3,3 Contacts,-1,0,unknown,No,0,no
57,56-65,technician,married,secondary,792,yes,no,unknown,may,5,65,2,2 Contacts,-1,0,unknown,No,0,no
42,36-45,blue-collar,married,unknown,408,yes,no,unknown,may,5,107,2,2 Contacts,-1,0,unknown,No,0,no
51,46-55,admin.,married,secondary,531,yes,no,unknown,may,5,267,2,2 Contacts,-1,0,unknown,No,0,no
57,56-65,retired,married,secondary,211,yes,no,unknown,may,5,248,2,2 Contacts,-1,0,unknown,No,0,no
36,36-45,services,single,secondary,62,yes,no,unknown,may,5,215,2,2 Contacts,-1,0,unknown,No,0,no
53,46-55,services,married,unknown,257,yes,no,unknown,may,5,209,2,2 Contacts,-1,0,unknown,No,0,no
50,46-55,technician,married,secondary,1234,yes,no,unknown,may,5,205,2,2 Contacts,-1,0,unknown,No,0,no
54,46-55,management,married,tertiary,313,yes,no,unknown,may,5,83,2,2 Contacts,-1,0,unknown,No,0,no
55,46-55,blue-collar,married,secondary,89,yes,no,unknown,may,5,106,3,3 Contacts,-1,0,unknown,No,0,no
44,36-45,blue-collar,married,secondary,129,yes,yes,unknown,may,5,189,2,2 Contacts,-1,0,unknown,No,0,no
43,36-45,management,married,unknown,0,yes,no,unknown,may,5,105,2,2 Contacts,-1,0,unknown,No,0,no
56,56-65,admin.,married,secondary,353,yes,no,unknown,may,5,106,2,2 Contacts,-1,0,unknown,No,0,no
54,46-55,technician,married,unknown,851,yes,no,unknown,may,5,108,2,2 Contacts,-1,0,unknown,No,0,no
55,46-55,services,divorced,primary,96,yes,yes,unknown,may,5,311,2,2 Contacts,-1,0,unknown,No,0,no
37,36-45,services,divorced,secondary,398,yes,yes,unknown,may,5,214,2,2 Contacts,-1,0,unknown,No,0,no
33,26-35,admin.,single,tertiary,193,no,no,unknown,may,5,132,2,2 Contacts,-1,0,unknown,No,0,no
46,46-55,admin.,married,secondary,-358,yes,no,unknown,may,5,358,2,2 Contacts,-1,0,unknown,No,0,no
36,36-45,blue-collar,married,secondary,539,yes,yes,unknown,may,5,453,2,2 Contacts,-1,0,unknown,No,0,no
51,46-55,technician,single,secondary,0,yes,no,unknown,may,5,364,2,2 Contacts,-1,0,unknown,No,0,no
40,36-45,retired,single,primary,0,no,no,unknown,may,5,136,2,2 Contacts,-1,0,unknown,No,0,no
42,36-45,blue-collar,married,secondary,490,yes,no,unknown,may,5,386,2,2 Contacts,-1,0,unknown,No,0,no
51,46-55,blue-collar,married,secondary,0,yes,no,unknown,may,5,173,2,2 Contacts,-1,0,unknown,No,0,no
49,46-55,blue-collar,married,unknown,403,yes,no,unknown,may,5,241,2,2 Contacts,-1,0,unknown,No,0,no
48,46-55,management,married,secondary,161,yes,no,unknown,may,5,224,3,3 Contacts,-1,0,unknown,No,0,no
32,26-35,technician,divorced,tertiary,2558,no,no,unknown,may,5,148,2,2 Contacts,-1,0,unknown,No,0,no
31,26-35,admin.,single,secondary,98,yes,no,unknown,may,5,196,2,2 Contacts,-1,0,unknown,No,0,no
55,46-55,management,single,tertiary,115,no,no,unknown,may,5,111,4,4-5 Contacts,-1,0,unknown,No,0,no
40,36-45,blue-collar,single,secondary,436,yes,no,unknown,may,5,231,3,3 Contacts,-1,0,unknown,No,0,no
47,46-55,technician,married,tertiary,831,yes,no,unknown,may,5,316,3,3 Contacts,-1,0,unknown,No,0,no
57,56-65,technician,married,unknown,206,yes,no,unknown,may,5,216,3,3 Contacts,-1,0,unknown,No,0,no
41,36-45,blue-collar,married,secondary,290,yes,no,unknown,may,5,240,2,2 Contacts,-1,0,unknown,No,0,no
48,46-55,blue-collar,married,secondary,1,no,no,unknown,may,5,669,3,3 Contacts,-1,0,unknown,No,0,no
42,36-45,blue-collar,married,unknown,57,yes,no,unknown,may,5,425,2,2 Contacts,-1,0,unknown,No,0,no
30,26-35,blue-collar,single,secondary,-457,yes,no,unknown,may,5,143,2,2 Contacts,-1,0,unknown,No,0,no
58,56-65,management,single,tertiary,1387,yes,no,unknown,may,5,174,5,4-5 Contacts,-1,0,unknown,No,0,no
45,36-45,management,divorced,tertiary,24598,yes,no,unknown,may,5,313,3,3 Contacts,-1,0,unknown,No,0,no
49,46-55,blue-collar,married,secondary,30,yes,no,unknown,may,5,135,4,4-5 Contacts,-1,0,unknown,No,0,no
42,36-45,admin.,single,secondary,1022,yes,no,unknown,may,5,146,2,2 Contacts,-1,0,unknown,No,0,no
53,46-55,technician,married,secondary,56,yes,yes,unknown,may,5,152,2,2 Contacts,-1,0,unknown,No,0,no
51,46-55,admin.,single,secondary,-2,no,no,unknown,may,5,402,3,3 Contacts,-1,0,unknown,No,0,no
32,26-35,services,single,secondary,121,yes,no,unknown,may,5,213,2,2 Contacts,-1,0,unknown,No,0,no
41,36-45,blue-collar,single,secondary,842,yes,no,unknown,may,5,144,3,3 Contacts,-1,0,unknown,No,0,no
43,36-45,management,divorced,secondary,693,yes,no,unknown,may,5,124,3,3 Contacts,-1,0,unknown,No,0,no
40,36-45,blue-collar,divorced,secondary,-333,yes,no,unknown,may,5,183,2,2 Contacts,-1,0,unknown,No,0,no
50,46-55,blue-collar,married,primary,1533,yes,no,unknown,may,5,325,2,2 Contacts,-1,0,unknown,No,0,no
34,26-35,management,married,tertiary,46,yes,no,unknown,may,5,39,4,4-5 Contacts,-1,0,unknown,No,0,no
53,46-55,services,married,unknown,18,no,no,unknown,may,5,503,2,2 Contacts,-1,0,unknown,No,0,no
45,36-45,technician,married,secondary,44,yes,no,unknown,may,5,95,4,4-5 Contacts,-1,0,unknown,No,0,no
39,36-45,blue-collar,married,primary,-100,yes,no,unknown,may,5,680,2,2 Contacts,-1,0,unknown,No,0,no
44,36-45,services,married,tertiary,510,yes,no,unknown,may,5,421,4,4-5 Contacts,-1,0,unknown,No,0,no
55,46-55,management,married,tertiary,685,yes,no,unknown,may,5,174,3,3 Contacts,-1,0,unknown,No,0,no
46,46-55,management,single,tertiary,187,yes,no,unknown,may,5,113,2,2 Contacts,-1,0,unknown,No,0,no
45,36-45,blue-collar,married,secondary,66,yes,no,unknown,may,5,808,2,2 Contacts,-1,0,unknown,No,0,no
34,26-35,admin.,married,secondary,560,yes,no,unknown,may,5,198,3,3 Contacts,-1,0,unknown,No,0,no
36,36-45,blue-collar,married,secondary,0,yes,no,unknown,may,5,195,2,2 Contacts,-1,0,unknown,No,0,no
59,56-65,unknown,divorced,unknown,27,no,no,unknown,may,5,347,3,3 Contacts,-1,0,unknown,No,0,no
31,26-35,admin.,single,secondary,12,yes,no,unknown,may,5,208,2,2 Contacts,-1,0,unknown,No,0,no
44,36-45,blue-collar,single,secondary,34,yes,no,unknown,may,5,404,4,4-5 Contacts,-1,0,unknown,No,0,no
33,26-35,entrepreneur,single,tertiary,1068,yes,no,unknown,may,5,396,2,2 Contacts,-1,0,unknown,No,0,no
40,36-45,blue-collar,married,secondary,211,yes,no,unknown,may,5,216,4,4-5 Contacts,-1,0,unknown,No,0,no
46,46-55,admin.,single,tertiary,377,yes,no,unknown,may,5,98,2,2 Contacts,-1,0,unknown,No,0,no
48,46-55,management,married,tertiary,263,yes,no,unknown,may,5,350,2,2 Contacts,-1,0,unknown,No,0,no
42,36-45,services,married,secondary,1263,yes,no,unknown,may,5,114,2,2 Contacts,-1,0,unknown,No,0,no
27,26-35,services,married,secondary,8,yes,no,unknown,may,5,88,3,3 Contacts,-1,0,unknown,No,0,no
48,46-55,admin.,married,secondary,126,yes,yes,unknown,may,5,379,2,2 Contacts,-1,0,unknown,No,0,no
59,56-65,admin.,married,secondary,230,yes,no,unknown,may,5,190,3,3 Contacts,-1,0,unknown,No,0,no
46,46-55,technician,married,tertiary,841,yes,no,unknown,may,5,158,1,1 Contact,-1,0,unknown,No,0,no
38,36-45,admin.,divorced,secondary,308,yes,no,unknown,may,5,102,1,1 Contact,-1,0,unknown,No,0,no
43,36-45,management,divorced,tertiary,1,yes,no,unknown,may,5,306,1,1 Contact,-1,0,unknown,No,0,no
38,36-45,admin.,divorced,tertiary,86,yes,no,unknown,may,5,218,1,1 Contact,-1,0,unknown,No,0,no
23,18-25,student,single,secondary,157,yes,no,unknown,may,5,54,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,services,married,secondary,22,yes,no,unknown,may,5,344,1,1 Contact,-1,0,unknown,No,0,no
38,36-45,admin.,married,secondary,46,yes,yes,unknown,may,5,195,1,1 Contact,-1,0,unknown,No,0,no
37,36-45,blue-collar,married,secondary,1293,no,no,unknown,may,5,652,1,1 Contact,-1,0,unknown,No,0,no
25,18-25,admin.,single,secondary,122,yes,no,unknown,may,5,286,1,1 Contact,-1,0,unknown,No,0,no
48,46-55,blue-collar,married,unknown,131,yes,no,unknown,may,5,189,1,1 Contact,-1,0,unknown,No,0,no
49,46-55,blue-collar,single,secondary,143,yes,no,unknown,may,5,83,1,1 Contact,-1,0,unknown,No,0,no
38,36-45,admin.,single,secondary,393,no,no,unknown,may,5,184,2,2 Contacts,-1,0,unknown,No,0,no
43,36-45,blue-collar,married,primary,98,yes,no,unknown,may,5,235,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,management,married,tertiary,0,yes,no,unknown,may,5,290,1,1 Contact,-1,0,unknown,No,0,no
55,46-55,blue-collar,married,secondary,224,yes,no,unknown,may,5,232,1,1 Contact,-1,0,unknown,No,0,no
38,36-45,blue-collar,married,secondary,757,yes,no,unknown,may,5,133,1,1 Contact,-1,0,unknown,No,0,no
49,46-55,services,married,secondary,245,yes,yes,unknown,may,5,318,1,1 Contact,-1,0,unknown,No,0,no
40,36-45,management,married,secondary,8486,no,no,unknown,may,5,260,3,3 Contacts,-1,0,unknown,No,0,no
43,36-45,admin.,married,unknown,350,no,no,unknown,may,5,437,1,1 Contact,-1,0,unknown,No,0,no
38,36-45,blue-collar,married,secondary,20,yes,no,unknown,may,5,402,1,1 Contact,-1,0,unknown,No,0,no
58,56-65,services,married,secondary,1667,yes,yes,unknown,may,5,85,1,1 Contact,-1,0,unknown,No,0,no
57,56-65,technician,married,unknown,345,yes,no,unknown,may,5,125,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,unemployed,married,secondary,10,yes,no,unknown,may,5,501,4,4-5 Contacts,-1,0,unknown,No,0,no
56,56-65,management,married,tertiary,830,yes,yes,unknown,may,5,1201,1,1 Contact,-1,0,unknown,No,1,yes
58,56-65,blue-collar,divorced,unknown,29,yes,no,unknown,may,5,253,1,1 Contact,-1,0,unknown,No,0,no
60,56-65,retired,divorced,secondary,545,yes,no,unknown,may,5,1030,1,1 Contact,-1,0,unknown,No,1,yes
37,36-45,technician,married,tertiary,8730,yes,no,unknown,may,5,149,1,1 Contact,-1,0,unknown,No,0,no
46,46-55,technician,divorced,tertiary,477,yes,no,unknown,may,5,114,1,1 Contact,-1,0,unknown,No,0,no
27,26-35,admin.,married,secondary,4,yes,no,unknown,may,5,243,1,1 Contact,-1,0,unknown,No,0,no
43,36-45,blue-collar,married,secondary,1205,yes,no,unknown,may,5,769,2,2 Contacts,-1,0,unknown,No,0,no
32,26-35,technician,single,secondary,0,yes,yes,unknown,may,5,135,3,3 Contacts,-1,0,unknown,No,0,no
40,36-45,admin.,single,secondary,263,yes,no,unknown,may,5,231,1,1 Contact,-1,0,unknown,No,0,no
38,36-45,admin.,married,secondary,1,no,no,unknown,may,5,76,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,blue-collar,married,secondary,283,no,yes,unknown,may,5,199,1,1 Contact,-1,0,unknown,No,0,no
47,46-55,blue-collar,married,primary,206,yes,no,unknown,may,5,152,1,1 Contact,-1,0,unknown,No,0,no
42,36-45,housemaid,married,primary,17,yes,no,unknown,may,5,124,1,1 Contact,-1,0,unknown,No,0,no
48,46-55,technician,married,secondary,141,yes,yes,unknown,may,5,424,1,1 Contact,-1,0,unknown,No,0,no
29,26-35,self-employed,single,tertiary,16,yes,no,unknown,may,5,43,1,1 Contact,-1,0,unknown,No,0,no
50,46-55,services,married,secondary,206,yes,no,unknown,may,5,154,1,1 Contact,-1,0,unknown,No,0,no
52,46-55,technician,married,unknown,7,no,no,unknown,may,5,203,2,2 Contacts,-1,0,unknown,No,0,no
50,46-55,management,married,tertiary,0,no,no,unknown,may,5,326,1,1 Contact,-1,0,unknown,No,0,no
58,56-65,retired,married,tertiary,0,no,no,unknown,may,5,393,1,1 Contact,-1,0,unknown,No,0,no
46,46-55,blue-collar,divorced,primary,1927,yes,no,unknown,may,5,241,3,3 Contacts,-1,0,unknown,No,0,no
38,36-45,technician,married,secondary,284,yes,no,unknown,may,5,483,1,1 Contact,-1,0,unknown,No,0,no
46,46-55,blue-collar,married,secondary,1660,yes,no,unknown,may,5,259,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,services,single,secondary,406,yes,no,unknown,may,5,227,1,1 Contact,-1,0,unknown,No,0,no
51,46-55,blue-collar,married,primary,230,yes,no,unknown,may,5,673,1,1 Contact,-1,0,unknown,No,0,no
39,36-45,admin.,single,secondary,-25,yes,no,unknown,may,5,576,1,1 Contact,-1,0,unknown,No,0,no
48,46-55,admin.,married,secondary,182,yes,no,unknown,may,5,180,2,2 Contacts,-1,0,unknown,No,0,no
36,36-45,entrepreneur,married,tertiary,1169,yes,no,unknown,may,5,168,2,2 Contacts,-1,0,unknown,No,0,no
34,26-35,admin.,divorced,secondary,67,yes,no,unknown,may,5,90,1,1 Contact,-1,0,unknown,No,0,no
40,36-45,technician,married,secondary,77,no,no,unknown,may,5,505,1,1 Contact,-1,0,unknown,No,0,no
43,36-45,unemployed,married,secondary,0,yes,no,unknown,may,5,245,1,1 Contact,-1,0,unknown,No,0,no
52,46-55,blue-collar,divorced,primary,55,yes,yes,unknown,may,5,186,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,technician,married,secondary,72,yes,no,unknown,may,5,623,1,1 Contact,-1,0,unknown,No,0,no
49,46-55,management,single,tertiary,163,yes,no,unknown,may,5,496,3,3 Contacts,-1,0,unknown,No,0,no
32,26-35,management,single,tertiary,151,yes,no,unknown,may,5,118,1,1 Contact,-1,0,unknown,No,0,no
39,36-45,admin.,single,secondary,113,yes,no,unknown,may,5,342,1,1 Contact,-1,0,unknown,No,0,no
40,36-45,blue-collar,married,secondary,0,yes,no,unknown,may,5,225,1,1 Contact,-1,0,unknown,No,0,no
38,36-45,technician,single,tertiary,9,yes,no,unknown,may,5,185,3,3 Contacts,-1,0,unknown,No,0,no
43,36-45,management,married,secondary,375,yes,no,unknown,may,5,196,2,2 Contacts,-1,0,unknown,No,0,no
39,36-45,services,married,secondary,1142,yes,no,unknown,may,5,276,1,1 Contact,-1,0,unknown,No,0,no
54,46-55,blue-collar,married,primary,2102,yes,no,unknown,may,5,76,1,1 Contact,-1,0,unknown,No,0,no
38,36-45,technician,single,tertiary,4325,yes,no,unknown,may,5,87,1,1 Contact,-1,0,unknown,No,0,no
40,36-45,blue-collar,married,secondary,217,yes,no,unknown,may,5,195,1,1 Contact,-1,0,unknown,No,0,no
55,46-55,admin.,married,secondary,131,yes,no,unknown,may,5,744,1,1 Contact,-1,0,unknown,No,0,no
42,36-45,management,married,tertiary,1680,yes,no,unknown,may,5,765,1,1 Contact,-1,0,unknown,No,0,no
39,36-45,blue-collar,married,secondary,0,yes,no,unknown,may,5,262,1,1 Contact,-1,0,unknown,No,0,no
40,36-45,blue-collar,married,primary,46,yes,no,unknown,may,5,119,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,blue-collar,married,secondary,320,yes,no,unknown,may,5,198,2,2 Contacts,-1,0,unknown,No,0,no
55,46-55,admin.,married,secondary,183,yes,no,unknown,may,5,150,1,1 Contact,-1,0,unknown,No,0,no
45,36-45,blue-collar,married,secondary,39,no,no,unknown,may,5,241,1,1 Contact,-1,0,unknown,No,0,no
35,26-35,management,single,tertiary,560,yes,no,unknown,may,5,181,1,1 Contact,-1,0,unknown,No,0,no
58,56-65,technician,divorced,secondary,469,no,no,unknown,may,5,196,1,1 Contact,-1,0,unknown,No,0,no
35,26-35,admin.,married,secondary,530,yes,no,unknown,may,5,149,1,1 Contact,-1,0,unknown,No,0,no
49,46-55,services,married,primary,61,yes,no,unknown,may,5,246,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,technician,single,tertiary,242,yes,no,unknown,may,5,112,1,1 Contact,-1,0,unknown,No,0,no
36,36-45,blue-collar,married,secondary,139,yes,no,unknown,may,5,309,2,2 Contacts,-1,0,unknown,No,0,no
24,18-25,self-employed,single,secondary,0,yes,no,unknown,may,5,278,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,technician,married,secondary,367,yes,no,unknown,may,5,140,1,1 Contact,-1,0,unknown,No,0,no
51,46-55,admin.,divorced,secondary,228,yes,no,unknown,may,5,136,1,1 Contact,-1,0,unknown,No,0,no
39,36-45,technician,single,unknown,45248,yes,no,unknown,may,5,1623,1,1 Contact,-1,0,unknown,No,1,yes
50,46-55,self-employed,married,unknown,-84,yes,no,unknown,may,5,101,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,services,single,secondary,310,yes,no,unknown,may,5,144,1,1 Contact,-1,0,unknown,No,0,no
42,36-45,blue-collar,married,unknown,132,yes,no,unknown,may,5,238,1,1 Contact,-1,0,unknown,No,0,no
50,46-55,technician,married,secondary,797,yes,no,unknown,may,5,354,1,1 Contact,-1,0,unknown,No,0,no
40,36-45,services,married,secondary,71,no,no,unknown,may,5,79,1,1 Contact,-1,0,unknown,No,0,no
46,46-55,management,divorced,unknown,2,yes,no,unknown,may,5,187,1,1 Contact,-1,0,unknown,No,0,no
37,36-45,management,married,tertiary,231,yes,yes,unknown,may,5,451,2,2 Contacts,-1,0,unknown,No,0,no
34,26-35,blue-collar,married,secondary,270,yes,yes,unknown,may,5,159,1,1 Contact,-1,0,unknown,No,0,no
